SourceIdentifier,SourceFileName,GLAccountCode,Division,SubDivision,ProfitCentre1,ProfitCentre2,PlantCode,ReturnPeriod,SupplierGSTIN,DocumentType,SupplyType,DocumentNumber,DocumentDate,OriginalDocumentNumber,OriginalDocumentDate,CRDRPreGST,LineNumber,CustomerGSTIN,UINorComposition,OriginalCustomerGSTIN,CustomerName,CustomerCode,BillToState,ShipToState,POS,PortCode,ShippingBillNumber,ShippingBillDate,FOB,ExportDuty,HSNorSAC,ProductCode,ProductDescription,CategoryOfProduct,UnitOfMeasurement,Quantity,TaxableValue,IntegratedTaxRate,IntegratedTaxAmount,CentralTaxRate,CentralTaxAmount,StateUTTaxRate,StateUTTaxAmount,CessRateAdvalorem,CessAmountAdvalorem,CessRateSpecific,CessAmountSpecific,InvoiceValue,ReverseChargeFlag,TCSFlag,eComGSTIN,ITCFlag,ReasonForCreditDebitNote,AccountingVoucherNumber,AccountingVoucherDate,Userdefinedfield1,Userdefinedfield2,Userdefinedfield3
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-175","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-176","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-177","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-178","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-179","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-180","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-181","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-182","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-183","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-184","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-185","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-186","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-187","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-188","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-189","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-190","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-191","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-192","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-193","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-194","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-195","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-196","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-197","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-198","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-199","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-200","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-201","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-202","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-203","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-204","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-205","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-206","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-207","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-208","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-209","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-210","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-211","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"PRDCLNT152","FGR-22","GLAV","G1","FGR-55","PC11","PC21","G002","'062024","29AAAPH9357H000","INV","SEZWP","VEINV-13","'2024-06-27","","","N","1","33GSPTN0482G1Z9","","","ESTUATE SOFTWARE TECHNOLOGIESA","ER-6767","33","33","33","INBLR4","4564566","'2022-01-18","567.45","8888.00","25232910","SD678","Electronics","SOD345","NOS","1000.000","152000.00","12.000","18240.00","0.000","0.00","0.000","0.00","0.000","0.00","","0.00","170240.00","N","N","","T3","","VEINV-13","2024-06-27","FGR UD1","FGR UD2","FGR UD3"
"PRDCLNT152","FGR-22","GLAV","G1","FGR-55","PC11","PC21","G002","'092024","29AAAPH9357H000","INV","TAX","PUSH-8","'2024-09-20","","","N","1","33GSPTN0481G1ZA","","","ESTUATE SOFTWARE TECHNOLOGIESA","ER-6767","33","33","33","INBLR4","4564566","'2022-01-18","567.45","8888.00","25232910","SD678","Electronics","SOD345","NOS","1000.000","152000.00","12.000","18240.00","0.000","0.00","0.000","0.00","0.000","0.00","","0.00","170240.00","N","N","","T3","","PUSH-8","2024-09-20","FGR UD1","FGR UD2","FGR UD3"
"PRDCLNT152","FGR-22","GLAV","G1","FGR-55","PC11","PC21","G002","'092024","29AAAPH9357H000","INV","TAX","PUSH-9","'2024-09-20","","","N","1","33GSPTN0481G1ZA","","","ESTUATE SOFTWARE TECHNOLOGIESA","ER-6767","33","33","33","INBLR4","4564566","'2022-01-18","567.45","8888.00","25232910","SD678","Electronics","SOD345","NOS","1000.000","152000.00","12.000","18240.00","0.000","0.00","0.000","0.00","0.000","0.00","","0.00","170240.00","N","N","","T3","","PUSH-9","2024-09-20","FGR UD1","FGR UD2","FGR UD3"
"PRDCLNT152","FGR-22","GLAV","G1","FGR-55","PC11","PC21","G001","'092024","29AAAPH9357H000","INV","TAX","PUSH-11","'2024-09-20","","","N","1","33GSPTN0481G1ZA","","","ESTUATE SOFTWARE TECHNOLOGIESA","ER-6767","33","33","33","INBLR4","4564566","'2022-01-18","567.45","8888.00","25232910","SD678","Electronics","SOD345","NOS","1000.000","152000.00","12.000","18240.00","0.000","0.00","0.000","0.00","0.000","0.00","","0.00","170240.00","N","N","","T3","","PUSH-11","2024-09-20","FGR UD1","FGR UD2","FGR UD3"
"PRDCLNT152","FGR-22","GLAV","G1","FGR-55","PC11","PC21","G001","'092024","29AAAPH9357H000","INV","TAX","PUSH-12","'2024-09-20","","","N","1","33GSPTN0481G1ZA","","","ESTUATE SOFTWARE TECHNOLOGIESA","ER-6767","33","33","33","INBLR4","4564566","'2022-01-18","567.45","8888.00","25232910","SD678","Electronics","SOD345","NOS","1000.000","152000.00","12.000","18240.00","0.000","0.00","0.000","0.00","0.000","0.00","","0.00","170240.00","N","N","","T3","","PUSH-12","2024-09-20","FGR UD1","FGR UD2","FGR UD3"
